lat,lon,k12,fire_station
51.54638453,-0.16480911,3.0,3.0
51.54816459,-0.10704429,2.0,4.0
51.51661458,-0.15879987,4.0,11.0
51.54470921,-0.11584114,2.0,1.0
51.49016572,-0.13537768,9.0,7.0
51.51166545,-0.13017601,0.0,0.0
51.51607536,-0.18188261,10.0,11.0
51.53963936,-0.13623947,7.0,6.0
51.52530607,-0.13970823,7.0,2.0
51.51767112,-0.16884679,10.0,11.0
51.49663912,-0.14663906,9.0,5.0
51.51780572,-0.17748958,10.0,11.0
51.52207454,-0.16290405,10.0,11.0
51.56000966,-0.11665143,2.0,1.0
51.52097209,-0.14997523,4.0,2.0
51.51454462,-0.1415882,4.0,0.0
51.5145218,-0.14014786,4.0,0.0
51.51824978,-0.20629934,8.0,10.0
51.51468123,-0.15023025,4.0,0.0
51.55559605,-0.17886392,1.0,3.0
51.53979916,-0.14632737,7.0,6.0
51.50993687,-0.13457019,0.0,0.0
51.52813572,-0.20591062,8.0,10.0
51.55436183,-0.10101694,2.0,4.0
51.51299717,-0.15750459,4.0,0.0
51.52600579,-0.18437011,10.0,11.0
51.55275084,-0.11262381,2.0,1.0
51.51689639,-0.11987228,0.0,0.0
51.5530339,-0.1876211,1.0,3.0
51.50730943,-0.13900068,4.0,0.0
51.53903806,-0.09877087,11.0,4.0
51.51546612,-0.14299197,4.0,0.0
51.51546612,-0.14299197,4.0,0.0
51.52020938,-0.15865483,4.0,11.0
51.53705752,-0.14355486,7.0,6.0
51.53234133,-0.18700154,1.0,11.0
51.49852738,-0.15232546,9.0,5.0
51.51689639,-0.11987228,0.0,0.0
51.51157347,-0.12441508,0.0,0.0
51.51560263,-0.15163421,4.0,0.0
51.50168796,-0.12482119,0.0,0.0
51.49140575,-0.15693512,9.0,5.0
51.51650132,-0.15159781,4.0,0.0
51.5303997,-0.12075755,7.0,2.0
51.49654797,-0.14087996,9.0,7.0
51.5594333,-0.13687279,6.0,6.0
51.55816599,-0.11384227,2.0,1.0
51.51614225,-0.18620387,10.0,11.0
51.54660907,-0.17922278,1.0,3.0
51.56641588,-0.12360125,6.0,1.0
51.51344611,-0.18631103,10.0,11.0
51.53973078,-0.14200396,7.0,6.0
51.52688219,-0.18289357,10.0,11.0
51.49124695,-0.14685783,9.0,5.0
51.54240478,-0.19813847,1.0,3.0
51.51662797,-0.21789362,8.0,10.0
51.56989487,-0.11624315,6.0,1.0
51.54625062,-0.09991234,2.0,4.0
51.49906669,-0.18688222,5.0,8.0
51.52127414,-0.11248451,0.0,0.0
51.53033039,-0.11643512,11.0,2.0
51.51853464,-0.22502604,8.0,10.0
51.49643723,-0.19130868,5.0,8.0
51.56832824,-0.13073736,6.0,1.0
51.49571767,-0.14523579,9.0,5.0
51.51531027,-0.19056079,10.0,11.0
51.54487867,-0.18361855,1.0,3.0
51.52364544,-0.14842527,4.0,2.0
51.51378252,-0.15026668,4.0,0.0
51.51382792,-0.15314733,4.0,0.0
51.50993687,-0.13457019,0.0,0.0
51.54281913,-0.11015059,2.0,4.0
51.51607536,-0.18188261,10.0,11.0
51.51389587,-0.15746831,4.0,0.0
51.51539901,-0.19632242,8.0,10.0
51.53880927,-0.14059949,7.0,6.0
51.56381197,-0.12947972,6.0,1.0
51.48803628,-0.17147534,5.0,5.0
51.55825863,-0.11960901,2.0,1.0
51.51611997,-0.18476344,10.0,11.0
51.52297323,-0.16286787,10.0,11.0
51.54910978,-0.1098898,2.0,1.0
51.5592266,-0.12389711,6.0,1.0
51.51353162,-0.13442326,0.0,0.0
51.54374102,-0.11155457,2.0,4.0
51.50272825,-0.19105947,5.0,8.0
51.48877743,-0.16136251,5.0,5.0
51.4938747,-0.14242939,9.0,7.0
51.55413262,-0.14285948,6.0,6.0
51.50551206,-0.13907396,9.0,0.0
51.52292808,-0.15998664,4.0,11.0
51.51299717,-0.15750459,4.0,0.0
51.55957028,-0.14552333,6.0,6.0
51.55673729,-0.13698295,6.0,6.0
51.52166787,-0.19463312,8.0,11.0
51.55595279,-0.1442279,6.0,6.0
51.51171133,-0.13305649,0.0,0.0
51.55097672,-0.11413968,2.0,1.0
51.49468416,-0.19425938,5.0,8.0
51.49385186,-0.19861409,5.0,8.0
51.53788773,-0.13919506,7.0,2.0
51.54129908,-0.12751896,7.0,6.0
51.53202785,-0.16682863,10.0,11.0
51.51164248,-0.12873577,0.0,0.0
51.54512305,-0.19947324,1.0,3.0
51.52401649,-0.1152542,0.0,2.0
51.53376269,-0.10620021,11.0,4.0
51.54837327,-0.12001672,2.0,1.0
51.51546612,-0.14299197,4.0,0.0
51.5589251,-0.10515493,2.0,1.0
51.51270157,-0.13878083,4.0,0.0
51.54431538,-0.14758596,3.0,6.0
51.52232163,-0.1787507,10.0,11.0
51.54371096,-0.16635889,3.0,3.0
51.55143619,-0.20066637,1.0,3.0
51.54721932,-0.10419891,2.0,4.0
51.51605302,-0.18044219,10.0,11.0
51.51537478,-0.13723051,0.0,0.0
51.52254139,-0.13549641,0.0,2.0
51.53161973,-0.14089256,7.0,2.0
51.55572396,-0.12981152,6.0,1.0
51.53690161,-0.19114612,1.0,3.0
51.52509975,-0.12674225,0.0,2.0
51.49657078,-0.14231974,9.0,7.0
51.48093627,-0.17752,5.0,5.0
51.52291907,-0.21764789,8.0,10.0
51.53685714,-0.18826397,1.0,3.0
51.51521423,-0.12714802,0.0,0.0
51.51342384,-0.18487068,10.0,11.0
51.54067507,-0.14484968,7.0,6.0
51.50728839,-0.19520186,8.0,8.0
51.49034826,-0.14689427,9.0,5.0
51.54470921,-0.11584114,2.0,1.0
51.5388549,-0.14348168,7.0,6.0
51.51385059,-0.15458766,4.0,0.0
51.53523732,-0.14218702,7.0,2.0
51.54968291,-0.20362023,1.0,3.0
51.56648497,-0.12792712,6.0,1.0
51.52166787,-0.19463312,8.0,11.0
51.49205442,-0.19868499,5.0,8.0
51.55325673,-0.14433766,6.0,6.0
51.55918041,-0.12101366,6.0,1.0
51.52584927,-0.17428502,10.0,11.0
51.49452856,-0.18418113,5.0,5.0
51.53973078,-0.14200396,7.0,6.0
51.52385406,-0.10516997,11.0,9.0
51.49801173,-0.17683894,5.0,8.0
51.51979951,-0.13272558,0.0,0.0
51.55316542,-0.13857143,6.0,6.0
51.54470921,-0.11584114,2.0,1.0
51.50843574,-0.15336551,4.0,0.0
51.54698517,-0.08978561,11.0,4.0
51.5429022,-0.17216004,3.0,3.0
51.52597543,-0.12526467,0.0,2.0
51.52631634,-0.0906512,11.0,9.0
51.5155117,-0.1458727,4.0,0.0
51.5255815,-0.10077335,11.0,9.0
51.52132045,-0.11536556,0.0,0.0
51.51421088,-0.17763313,10.0,11.0
51.52948891,-0.17702281,10.0,11.0
51.53207285,-0.16971045,10.0,11.0
51.49160865,-0.16989181,5.0,5.0
51.52272172,-0.09080164,11.0,9.0
51.52276947,-0.14990235,4.0,2.0
51.51872679,-0.17889419,10.0,11.0
51.52781881,-0.1280723,7.0,2.0
51.49232706,-0.15833853,9.0,5.0
51.51523721,-0.12858837,0.0,0.0
51.50009864,-0.19548606,5.0,8.0
51.53312848,-0.17976102,10.0,11.0
51.51578363,-0.1631573,4.0,11.0
51.51240299,-0.12005738,0.0,0.0
51.51625058,-0.13575344,0.0,0.0
51.51387324,-0.15602798,4.0,0.0
51.51167095,-0.18782274,10.0,11.0
51.55459453,-0.11543253,2.0,1.0
51.5393865,-0.12038724,7.0,4.0
51.51847973,-0.16304879,10.0,11.0
51.51708051,-0.13139549,0.0,0.0
51.55090709,-0.10981529,2.0,1.0
51.54332562,-0.19954423,1.0,3.0
51.49548909,-0.13083841,9.0,7.0
51.52160128,-0.19031132,10.0,11.0
51.49542018,-0.12651922,9.0,7.0
51.48720482,-0.17582981,5.0,5.0
51.54633941,-0.16192639,3.0,6.0
51.49546613,-0.12939867,9.0,7.0
51.51847973,-0.16304879,10.0,11.0
51.55390362,-0.12844371,6.0,1.0
51.50751436,-0.15196173,4.0,0.0
51.51767112,-0.16884679,10.0,11.0
51.5572209,-0.11099611,2.0,1.0
51.52445256,-0.2002892,8.0,11.0
51.5143615,-0.13006555,0.0,0.0
51.50993687,-0.13457019,0.0,0.0
51.52132045,-0.11536556,0.0,0.0
51.51964786,-0.18029884,10.0,11.0
51.51023314,-0.15329279,4.0,0.0
51.51940718,-0.10823746,11.0,9.0
51.51677242,-0.16888285,10.0,11.0
51.50993687,-0.13457019,0.0,0.0
51.48999038,-0.18148054,5.0,5.0
51.50887742,-0.12452586,0.0,0.0
51.51645589,-0.148717,4.0,0.0
51.55093031,-0.11125676,2.0,1.0
51.52447206,-0.0878452,11.0,9.0
51.51272441,-0.1402211,4.0,0.0
51.54233543,-0.13612928,7.0,6.0
51.5367903,-0.18394074,1.0,3.0
51.52200677,-0.15858229,4.0,11.0
51.48799135,-0.16859628,5.0,5.0
51.55549319,-0.11539538,2.0,1.0
51.51463576,-0.14734956,4.0,0.0
51.52209709,-0.16434465,10.0,11.0
51.5393865,-0.12038724,7.0,4.0
51.51741706,-0.2106561,8.0,10.0
51.53581485,-0.12197638,7.0,4.0
51.55350636,-0.16019494,3.0,6.0
51.49369172,-0.13091195,9.0,7.0
51.49138311,-0.1554955,9.0,5.0
51.54148392,-0.19673275,1.0,3.0
51.48455344,-0.17881623,5.0,5.0
51.51760983,-0.10831196,11.0,0.0
51.52198683,-0.10092298,11.0,9.0
51.50086411,-0.18681084,5.0,8.0
51.49728647,-0.13076484,9.0,7.0
51.52306334,-0.16863037,10.0,11.0
51.51350871,-0.13298296,0.0,0.0
51.52025937,-0.10531923,11.0,9.0
51.52123083,-0.22492115,8.0,10.0
51.48832253,-0.132572,9.0,7.0
51.51524354,-0.18623959,10.0,11.0
51.51344611,-0.18631103,10.0,11.0
51.5497046,-0.09111413,11.0,4.0
51.5573038,-0.17302525,3.0,3.0
51.56662262,-0.13657894,6.0,6.0
51.49360755,-0.18277715,5.0,5.0
51.54573271,-0.18070004,1.0,3.0
51.53575744,-0.17533029,10.0,3.0
51.52038971,-0.17017913,10.0,11.0
51.53609035,-0.13926839,7.0,2.0
51.49046177,-0.1540922,9.0,5.0
51.49403389,-0.15250725,9.0,5.0
51.51256413,-0.1301392,0.0,0.0
51.5198926,-0.19614479,8.0,10.0
51.49733232,-0.13364442,9.0,7.0
51.54244967,-0.14333533,7.0,6.0
51.51995528,-0.08659303,11.0,9.0
51.51872679,-0.17889419,10.0,11.0
51.55385761,-0.12556058,6.0,1.0
51.54525954,-0.15043208,3.0,6.0
51.52339871,-0.19024002,10.0,11.0
51.52963916,-0.12943934,7.0,2.0
51.49057484,-0.16129017,5.0,5.0
51.50989103,-0.13168982,0.0,0.0
51.51659197,-0.15735945,4.0,11.0
51.51834407,-0.15440594,4.0,2.0
51.49607971,-0.168272,5.0,5.0
51.51159649,-0.1258553,0.0,0.0
51.52626936,-0.08776986,11.0,9.0
51.52315316,-0.17439291,10.0,11.0
51.54468605,-0.11439988,2.0,1.0
51.56809757,-0.1163174,6.0,1.0
51.49232706,-0.15833853,9.0,5.0
51.51546612,-0.14299197,4.0,0.0
51.51721786,-0.14003797,4.0,0.0
51.52864845,-0.12371312,7.0,2.0
51.49834546,-0.19843683,5.0,8.0
51.5176936,-0.17028725,10.0,11.0
51.5143615,-0.13006555,0.0,0.0
51.54750777,-0.17918689,1.0,3.0
51.49675266,-0.15383798,9.0,5.0
51.53650521,-0.10897027,11.0,4.0
51.51364593,-0.14162479,4.0,0.0
51.52541768,-0.09068881,11.0,9.0
51.52440738,-0.13974488,7.0,2.0
51.49756056,-0.1480424,9.0,5.0
51.55466396,-0.11975727,2.0,1.0
51.4960347,-0.16539244,5.0,5.0
51.53708031,-0.1449959,7.0,6.0
51.52449556,-0.08928581,11.0,9.0
51.5205603,-0.12404569,0.0,0.0
51.48361,-0.1759732,5.0,5.0
51.56093148,-0.11805608,2.0,1.0
51.54238118,-0.13901169,7.0,6.0
51.52350961,-0.19744331,8.0,11.0
51.5230283,-0.22485122,8.0,10.0
51.51636409,-0.20060822,8.0,10.0
51.51429254,-0.1257446,0.0,0.0
51.56102392,-0.12382315,6.0,1.0
51.55440505,-0.16015868,3.0,6.0
51.51323234,-0.11569953,0.0,0.0
51.52865729,-0.18138116,10.0,11.0
51.53784198,-0.13631293,7.0,2.0
51.51360026,-0.13874418,4.0,0.0
51.51447608,-0.13726719,0.0,0.0
51.54067507,-0.14484968,7.0,6.0
51.50523661,-0.12179348,0.0,0.0
51.55006935,-0.1704303,3.0,3.0
51.54694312,-0.14315234,7.0,6.0
51.50138184,-0.1622959,4.0,8.0
51.53155116,-0.13656994,7.0,2.0
51.55772735,-0.14271302,6.0,6.0
51.51544332,-0.1415516,4.0,0.0
51.51519123,-0.12570769,0.0,0.0
51.52044491,-0.11684317,0.0,0.0
51.5218887,-0.20903925,8.0,10.0
51.55725887,-0.17014181,3.0,3.0
51.54781899,-0.14167435,7.0,6.0
51.54770465,-0.13446746,7.0,6.0
51.49484173,-0.146712,9.0,5.0
51.57086295,-0.12053221,6.0,1.0
51.52032908,-0.1096407,11.0,9.0
51.50625641,-0.18659667,5.0,8.0
51.55085545,-0.16318673,3.0,6.0
51.51606688,-0.1242304,0.0,0.0
51.49450626,-0.18274139,5.0,5.0
51.48365474,-0.178852,5.0,5.0
51.55106929,-0.11990554,2.0,1.0
51.53311881,-0.12208739,7.0,2.0
51.52000516,-0.14569011,4.0,2.0
51.49286455,-0.19289073,5.0,8.0
51.5496811,-0.08967274,11.0,4.0
51.52541768,-0.09068881,11.0,9.0
51.49129241,-0.14973704,9.0,5.0
51.49376327,-0.19285518,5.0,8.0
51.549889,-0.15889852,3.0,6.0
51.50645641,-0.14191748,4.0,0.0
51.51187049,-0.20078538,8.0,10.0
51.53159689,-0.13945168,7.0,2.0
51.51337083,-0.12434121,0.0,0.0
51.56024028,-0.13106896,6.0,6.0
51.5258044,-0.17140357,10.0,11.0
51.50993687,-0.13457019,0.0,0.0
51.55346318,-0.10105434,2.0,4.0
51.51415415,-0.11710273,0.0,0.0
51.52503067,-0.1224203,0.0,2.0
51.52375205,-0.21329073,8.0,10.0
51.5191974,-0.1514886,4.0,0.0
51.51412123,-0.17187172,10.0,11.0
51.49192143,-0.19004695,5.0,8.0
51.52276947,-0.14990235,4.0,2.0
51.51800213,-0.13279913,0.0,0.0
51.56837413,-0.13362141,6.0,1.0
51.49034826,-0.14689427,9.0,5.0
51.53175263,-0.20721013,8.0,10.0
51.54874002,-0.20077271,1.0,3.0
51.55647236,-0.17738634,1.0,3.0
51.51090419,-0.13885412,4.0,0.0
51.51862442,-0.1154769,0.0,0.0
51.51982606,-0.19182314,8.0,11.0
51.56567815,-0.13373179,6.0,6.0
51.56749839,-0.1351002,6.0,6.0
51.49715775,-0.17975446,5.0,8.0
51.52032222,-0.16585751,10.0,11.0
51.49553495,-0.13371786,9.0,7.0
51.51062869,-0.1215716,0.0,0.0
51.50753704,-0.15340186,4.0,0.0
51.5146585,-0.14878991,4.0,0.0
51.49780958,-0.16388039,5.0,5.0
51.54564319,-0.17493464,1.0,3.0
51.54406907,-0.18941956,1.0,3.0
51.49737811,-0.13652399,9.0,7.0
51.51796194,-0.18757291,10.0,11.0
51.51829871,-0.151525,4.0,0.0
51.53074359,-0.20004096,8.0,10.0
51.56570106,-0.13517372,6.0,6.0
51.56570106,-0.13517372,6.0,6.0
51.49113299,-0.1396598,9.0,7.0
51.52661312,-0.16560458,10.0,11.0
51.557011,-0.09802145,2.0,1.0
51.50751436,-0.15196173,4.0,0.0
51.54014634,-0.11170345,2.0,4.0
51.50740069,-0.14476113,4.0,0.0
51.56362745,-0.11794482,6.0,1.0
51.52733103,-0.15404236,4.0,2.0
51.49366877,-0.12947228,9.0,7.0
51.51629773,-0.1962869,8.0,11.0
51.5478634,-0.20224961,1.0,3.0
51.51033687,-0.21813927,8.0,10.0
51.49234967,-0.15977818,9.0,5.0
51.55467497,-0.17745817,1.0,3.0
51.48682162,-0.15135846,9.0,5.0
51.54186848,-0.16354874,3.0,3.0
51.51788727,-0.12559695,0.0,0.0
51.51327857,-0.11858008,0.0,0.0
51.53580223,-0.17821236,1.0,3.0
51.5347311,-0.11048574,11.0,4.0
51.52330238,-0.12681604,0.0,2.0
51.51258708,-0.13157947,0.0,0.0
51.50915248,-0.14180774,4.0,0.0
51.5680744,-0.11487543,2.0,1.0
51.51062869,-0.1215716,0.0,0.0
51.54231253,-0.13468806,7.0,6.0
51.51995897,-0.20046645,8.0,10.0
51.51420035,-0.11998334,0.0,0.0
51.5210415,-0.09807937,11.0,9.0
51.52813712,-0.0920167,11.0,9.0
51.49607971,-0.168272,5.0,5.0
51.53387025,-0.16963831,10.0,11.0
51.5073779,-0.14332101,4.0,0.0
51.49295314,-0.19864954,5.0,8.0
51.49571767,-0.14523579,9.0,5.0
51.48614895,-0.16578937,5.0,5.0
51.55624758,-0.16296948,3.0,6.0
51.50138184,-0.1622959,4.0,5.0
51.56286732,-0.12663289,6.0,1.0
51.51353162,-0.13442326,0.0,0.0
51.51940718,-0.10823746,11.0,9.0
51.5580963,-0.10951723,2.0,1.0
51.49016572,-0.13537768,9.0,7.0
51.56489388,-0.14097818,6.0,6.0
51.56671404,-0.14234686,6.0,6.0
51.50730943,-0.13900068,4.0,0.0
51.55279721,-0.11550684,2.0,1.0
51.52224226,-0.116769,0.0,0.0
51.5201352,-0.21199093,8.0,10.0
51.51337083,-0.12434121,0.0,0.0
51.51779507,-0.11983526,0.0,0.0
51.52219598,-0.11388789,0.0,0.0
51.49360755,-0.18277715,5.0,5.0
51.51348577,-0.13154267,0.0,0.0
51.55005487,-0.11273541,2.0,1.0
51.4901199,-0.13249855,9.0,7.0
51.56378898,-0.12803783,6.0,1.0
51.53806921,-0.09448519,11.0,4.0
51.48576367,-0.14131874,9.0,7.0
51.52899033,-0.20299358,8.0,10.0
51.51645233,-0.20636999,8.0,10.0
51.51519123,-0.12570769,0.0,0.0
51.54920256,-0.11565543,2.0,1.0
51.48441901,-0.1701797,5.0,5.0
51.53012145,-0.10346787,11.0,4.0
51.55385761,-0.12556058,6.0,1.0
51.52366728,-0.0936452,11.0,9.0
51.49454448,-0.12799578,9.0,7.0
51.52035389,-0.22639669,8.0,10.0
51.51157347,-0.12441508,0.0,0.0
51.55385761,-0.12556058,6.0,1.0
51.51389587,-0.15746831,4.0,0.0
51.51940718,-0.10823746,11.0,9.0
51.50620439,-0.12607668,0.0,0.0
51.54148392,-0.19673275,1.0,3.0
51.53537324,-0.09459785,11.0,4.0
51.51779507,-0.11983526,0.0,0.0
51.50930655,-0.20953297,8.0,10.0
51.51468123,-0.15023025,4.0,0.0
51.5263603,-0.20742206,8.0,10.0
51.52288285,-0.1571054,4.0,11.0
51.5102558,-0.15473299,4.0,0.0
51.51461301,-0.14590922,4.0,0.0
51.55980043,-0.10367591,2.0,1.0
51.5405838,-0.13908504,7.0,6.0
51.53816276,-0.10024939,11.0,4.0
51.54000675,-0.10305674,11.0,4.0
51.51265583,-0.13590028,0.0,0.0
51.51256413,-0.1301392,0.0,0.0
51.51629773,-0.1962869,8.0,11.0
51.53806921,-0.09448519,11.0,4.0
51.52346297,-0.1369003,7.0,2.0
51.49232706,-0.15833853,9.0,5.0
51.52677039,-0.1756898,10.0,11.0
51.51097177,-0.20082079,8.0,8.0
51.51726351,-0.14291883,4.0,0.0
51.52256427,-0.13693698,7.0,2.0
51.52648016,-0.10073595,11.0,9.0
51.52764668,-0.17421308,10.0,11.0
51.49200884,-0.13818358,9.0,7.0
51.51187049,-0.20078538,8.0,10.0
51.51249517,-0.12581839,0.0,0.0
51.50800176,-0.12600289,0.0,0.0
51.51074379,-0.12877262,0.0,0.0
51.50998455,-0.19509526,8.0,8.0
51.56911185,-0.12349031,6.0,1.0
51.5517767,-0.16459206,3.0,6.0
51.50647921,-0.14335756,4.0,0.0
51.54023897,-0.11746794,2.0,4.0
51.51355724,-0.19351275,8.0,8.0
51.51346282,-0.13010238,0.0,0.0
51.50551206,-0.13907396,9.0,0.0
51.50461439,-0.19674852,8.0,8.0
51.52101748,-0.15285632,4.0,2.0
51.54943319,-0.13006961,6.0,6.0
51.54813681,-0.16185393,3.0,6.0
51.49019056,-0.194437,5.0,8.0
51.52051419,-0.12116467,0.0,0.0
51.52135574,-0.17446482,10.0,11.0
51.56991803,-0.11768518,6.0,1.0
51.5736051,-0.12330537,6.0,1.0
51.49196583,-0.19292629,5.0,8.0
51.53542005,-0.09747977,11.0,4.0
51.54816459,-0.10704429,2.0,4.0
51.55364162,-0.16884447,3.0,6.0
51.52666621,-0.11226143,11.0,4.0
51.51542048,-0.14011123,4.0,0.0
51.51946853,-0.16877465,10.0,11.0
51.51537478,-0.13723051,0.0,0.0
51.51298926,-0.21515332,8.0,10.0
51.51472662,-0.15311096,4.0,0.0
51.50887742,-0.12452586,0.0,0.0
51.55222414,-0.19342308,1.0,3.0
51.54827196,-0.17050242,3.0,3.0
51.50887742,-0.12452586,0.0,0.0
51.51385059,-0.15458766,4.0,0.0
51.55385761,-0.12556058,6.0,1.0
51.52330238,-0.12681604,0.0,2.0
51.54339064,-0.0899362,11.0,4.0
51.53096378,-0.21445,8.0,10.0
51.53096378,-0.21445,8.0,10.0
51.51864754,-0.11691733,0.0,0.0
51.54143674,-0.136166,7.0,6.0
51.56500782,-0.14818786,6.0,6.0
51.5185781,-0.11259602,0.0,0.0
51.50887742,-0.12452586,0.0,0.0
51.54438355,-0.15190982,3.0,6.0
51.55161846,-0.1545014,3.0,6.0
51.54555337,-0.16916928,3.0,3.0
51.50708005,-0.12459971,0.0,0.0
51.51596351,-0.17468054,10.0,11.0
51.52288285,-0.1571054,4.0,11.0
51.51903814,-0.19906136,8.0,10.0
51.49147354,-0.16125401,5.0,5.0
51.51337922,-0.18199002,10.0,11.0
51.52528322,-0.13826757,7.0,2.0
51.56202092,-0.18726393,1.0,3.0
51.50804774,-0.12888314,0.0,0.0
51.51254116,-0.12869893,0.0,0.0
51.52090384,-0.1456536,4.0,2.0
51.55182897,-0.11121951,2.0,1.0
51.56756704,-0.13942621,6.0,6.0
51.50178508,-0.18821513,5.0,8.0
51.52584927,-0.17428502,10.0,11.0
51.54586649,-0.18934817,1.0,3.0
51.55042671,-0.19349424,1.0,3.0
51.54724263,-0.10564025,2.0,4.0
51.49688832,-0.16247674,5.0,5.0
51.51649635,-0.20925088,8.0,10.0
51.53995809,-0.15641536,3.0,2.0
51.48978876,-0.16852423,5.0,5.0
51.51850228,-0.16448927,10.0,11.0
51.49960699,-0.16380813,5.0,5.0
51.54910316,-0.16614201,3.0,6.0
51.5258044,-0.17140357,10.0,11.0
51.50887742,-0.12452586,0.0,0.0
51.57261398,-0.11757388,6.0,1.0
51.49270883,-0.18281289,5.0,5.0
51.49288467,-0.13670731,9.0,7.0
51.51090419,-0.13885412,4.0,0.0
51.52098997,-0.20907452,8.0,10.0
51.49820809,-0.13216787,9.0,7.0
51.55977709,-0.1022342,2.0,1.0
51.52210321,-0.10812569,11.0,9.0
51.52198415,-0.1571417,4.0,2.0
51.49960699,-0.16380813,5.0,5.0
51.51764863,-0.16740633,10.0,11.0
51.48343034,-0.1644581,5.0,5.0
51.49555785,-0.1351576,9.0,7.0
51.54957234,-0.19641278,1.0,3.0
51.49567209,-0.1423563,9.0,7.0
51.54470921,-0.11584114,2.0,1.0
51.51864754,-0.11691733,0.0,0.0
51.50468072,-0.20106874,8.0,8.0
51.54470921,-0.11584114,2.0,1.0
51.51568544,-0.21504785,8.0,10.0
51.52288285,-0.1571054,4.0,11.0
51.51378252,-0.15026668,4.0,0.0
51.55385761,-0.12556058,6.0,1.0
51.54982108,-0.15457414,3.0,6.0
51.53934029,-0.11750504,2.0,4.0
51.53934029,-0.11750504,2.0,4.0
51.51394108,-0.16034898,4.0,11.0
51.52429742,-0.19020437,10.0,11.0
51.49663912,-0.14663906,9.0,5.0
51.52288285,-0.1571054,4.0,11.0
51.52813712,-0.0920167,11.0,9.0
51.52730874,-0.09637642,11.0,9.0
51.51956934,-0.11832073,0.0,0.0
51.49652514,-0.1394402,9.0,7.0
51.55618248,-0.1023837,2.0,1.0
51.56894985,-0.11339627,2.0,1.0
51.5388321,-0.14204058,7.0,6.0
51.52773624,-0.1799762,10.0,11.0
51.56641588,-0.12360125,6.0,1.0
51.52582684,-0.17284429,10.0,11.0
51.56535525,-0.11354498,2.0,1.0
51.54171061,-0.09721728,11.0,4.0
51.52784179,-0.12951305,7.0,2.0
51.48185733,-0.17892355,5.0,5.0
51.52272172,-0.09080164,11.0,9.0
51.51699638,-0.18328726,10.0,11.0
51.52672554,-0.1728083,10.0,11.0
51.52189348,-0.15137937,4.0,2.0
51.53286402,-0.10623753,11.0,4.0
51.51387324,-0.15602798,4.0,0.0
51.51764863,-0.16740633,10.0,11.0
51.5185923,-0.17025121,10.0,11.0
51.54828073,-0.11425119,2.0,1.0
51.5379334,-0.1420772,7.0,6.0
51.51771605,-0.1717277,10.0,11.0
51.52717082,-0.2016236,8.0,10.0
51.54422423,-0.14182088,7.0,6.0
51.52855615,-0.11795007,0.0,2.0
51.57369721,-0.12907407,6.0,1.0
51.49540498,-0.18270564,5.0,8.0
51.52198415,-0.1571417,4.0,2.0
51.51468123,-0.15023025,4.0,0.0
51.55832793,-0.12393408,6.0,1.0
51.49369664,-0.18853601,5.0,8.0
51.51318603,-0.11281899,0.0,0.0
51.52198415,-0.1571417,4.0,2.0
51.52313073,-0.17295227,10.0,11.0
51.4918714,-0.12954586,9.0,7.0
51.49021146,-0.13825682,9.0,7.0
51.53378018,-0.16387445,3.0,11.0
51.49915558,-0.19264178,5.0,8.0
51.51014229,-0.14753196,4.0,0.0
51.55307383,-0.13280523,6.0,6.0
51.53989008,-0.15209191,3.0,2.0
51.51519123,-0.12570769,0.0,0.0
51.56196865,-0.12666981,6.0,1.0
51.54367128,-0.10723087,2.0,4.0
51.54889972,-0.15316909,3.0,6.0
51.5464834,-0.11432553,2.0,1.0
51.52867149,-0.12515389,7.0,2.0
51.53447459,-0.0946354,11.0,4.0
51.53418325,-0.18981208,1.0,11.0
51.51788727,-0.12559695,0.0,0.0
51.54712589,-0.09843353,2.0,4.0
51.54222075,-0.12892325,7.0,6.0
51.53286402,-0.10623753,11.0,4.0
51.48746965,-0.13548769,9.0,7.0
51.52652678,-0.10361731,11.0,4.0
51.54460966,-0.16632276,3.0,3.0
51.4901886,-0.13681725,9.0,7.0
51.49728647,-0.13076484,9.0,7.0
51.49066498,-0.1670486,5.0,5.0
51.52133332,-0.17302425,10.0,11.0
51.51829871,-0.151525,4.0,0.0
51.54591095,-0.1922309,1.0,3.0
51.53021451,-0.10923107,11.0,4.0
51.5207669,-0.13701038,0.0,2.0
51.56383494,-0.13092159,6.0,6.0
51.56738362,-0.12789022,6.0,1.0
51.51510959,-0.17759724,10.0,11.0
51.52355434,-0.14266276,4.0,2.0
51.51274725,-0.14166139,4.0,0.0
51.53731077,-0.10316888,11.0,4.0
51.51618183,-0.13143229,0.0,0.0
51.52672554,-0.1728083,10.0,11.0
51.54433624,-0.09278102,11.0,4.0
51.52576753,-0.11229862,11.0,4.0
51.52007339,-0.15001167,4.0,2.0
51.51800213,-0.13279913,0.0,0.0
51.52357714,-0.14410339,4.0,2.0
51.51726351,-0.14291883,4.0,0.0
51.51258708,-0.13157947,0.0,0.0
51.50661037,-0.20963873,8.0,10.0
51.55459453,-0.11543253,2.0,1.0
51.53825603,-0.10601363,11.0,4.0
51.52053725,-0.12260519,0.0,0.0
51.51544332,-0.1415516,4.0,0.0
51.57037709,-0.14652667,6.0,6.0
51.53376269,-0.10620021,11.0,4.0
51.5063192,-0.13327702,0.0,0.0
51.55918041,-0.12101366,6.0,1.0
51.52332538,-0.12825664,0.0,2.0
